rate	block	order	mode	variant	instrumented	valid	accepted_pps	loss	conservation	cycles_per_pkt	l2_fills_per_pkt	ccx_fills_per_pkt	dram_fills_per_pkt	invalid_reasons	file
12000000	6	1	native	no-touch	1	True	12000291.8	0.0	1.0	247.25	0.6111	0.0797	0.0019	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011035Z_xdp_drop_12000000.json
12000000	6	2	skb	read-data	1	True	1238912.8	0.896761	1.0	2577.93	5.9424	1.2052	0.0628	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011122Z_xdp_drop_12000000.json
12000000	6	3	native	read-data	1	True	8307796.8	0.307696	1.0	384.15	0.9082	0.0605	0.8858	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011210Z_xdp_drop_12000000.json
12000000	6	4	skb	no-touch	1	True	1248795.6	0.895938	1.0	2557.51	5.8536	0.4447	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011258Z_xdp_drop_12000000.json
5500000	6	1	skb	read-data	1	True	1243341.0	0.773938	1.0	2568.75	6.2253	0.4242	0.0639	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011345Z_xdp_drop_5500000.json
5500000	6	2	skb	no-touch	1	True	1247766.7	0.773134	1.0	2559.66	6.0482	0.4457	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011433Z_xdp_drop_5500000.json
5500000	6	3	native	no-touch	1	True	5499972.7	0.0	1.0	365.06	0.5385	0.0824	0.0135	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011521Z_xdp_drop_5500000.json
5500000	6	4	native	read-data	1	True	5499982.8	0.0	1.0	451.04	1.1609	0.114	0.9667	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011608Z_xdp_drop_5500000.json
10000000	6	1	native	no-touch	1	True	9999965.0	0.0	1.0	258.81	0.8202	0.0698	0.0044	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011656Z_xdp_drop_10000000.json
10000000	6	2	native	read-data	1	True	9509797.1	0.049015	1.0	335.74	0.6132	0.0776	0.6223	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011744Z_xdp_drop_10000000.json
10000000	6	3	skb	read-data	1	True	1244560.3	0.875545	1.0	2566.2	6.2575	0.2818	0.0646	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011832Z_xdp_drop_10000000.json
10000000	6	4	skb	no-touch	1	True	1248212.1	0.87518	1.0	2558.7	6.0715	0.2914	0.0651	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T011919Z_xdp_drop_10000000.json
11500000	7	1	native	no-touch	1	True	11500194.4	0.0	1.0	249.13	0.4363	0.0735	0.0031	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012007Z_xdp_drop_11500000.json
11500000	7	2	skb	read-data	1	True	1242176.8	0.891985	1.0	2571.14	6.7223	0.3302	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012055Z_xdp_drop_11500000.json
11500000	7	3	native	read-data	1	True	10800404.1	0.060854	1.0	295.64	0.4073	0.0893	0.3665	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012142Z_xdp_drop_11500000.json
11500000	7	4	skb	no-touch	1	True	1246985.5	0.891574	1.0	2561.26	6.4655	0.283	0.0647	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012230Z_xdp_drop_11500000.json
250000	7	1	native	no-touch	1	True	249999.7	0.0	1.0	523.77	0.8117	0.0872	0.0311	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012318Z_xdp_drop_250000.json
250000	7	2	skb	read-data	1	True	250001.0	0.0	1.0	2870.52	8.4799	0.6148	0.0329	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012405Z_xdp_drop_250000.json
250000	7	3	native	read-data	1	True	250000.0	0.0	1.0	601.68	0.8116	0.0824	0.5302	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012453Z_xdp_drop_250000.json
250000	7	4	skb	no-touch	1	True	250000.3	0.0	1.0	2869.81	8.0817	0.9687	0.0329	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012541Z_xdp_drop_250000.json
8000000	7	1	skb	no-touch	1	True	1243900.4	0.844515	1.0	2567.51	5.7541	0.9638	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012628Z_xdp_drop_8000000.json
8000000	7	2	native	no-touch	1	True	7999907.7	0.0	1.0	298.31	0.9608	0.0998	0.009	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012716Z_xdp_drop_8000000.json
8000000	7	3	skb	read-data	1	True	1247683.8	0.844038	1.0	2559.77	6.1102	0.3249	0.0653	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012804Z_xdp_drop_8000000.json
8000000	7	4	native	read-data	1	True	7999947.7	0.0	1.0	334.07	0.6574	0.0886	0.4706	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012851Z_xdp_drop_8000000.json
9000000	7	1	skb	read-data	1	True	1244157.0	0.861762	1.0	2567.04	5.5219	0.2214	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T012939Z_xdp_drop_9000000.json
9000000	7	2	skb	no-touch	1	True	1251149.1	0.860988	1.0	2552.66	5.097	0.2249	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013027Z_xdp_drop_9000000.json
9000000	7	3	native	read-data	1	True	9000008.7	0.0	1.0	284.71	0.5562	0.0698	0.1063	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013114Z_xdp_drop_9000000.json
9000000	7	4	native	no-touch	1	True	8999994.0	0.0	1.0	272.27	1.1885	0.0809	0.0062	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013202Z_xdp_drop_9000000.json
11000000	7	1	native	read-data	1	True	8306945.8	0.244852	1.0	384.15	0.8951	0.059	0.8941	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013250Z_xdp_drop_11000000.json
11000000	7	2	skb	no-touch	1	True	1239693.4	0.887301	1.0	2576.28	5.4075	1.2177	0.0632	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013338Z_xdp_drop_11000000.json
11000000	7	3	native	no-touch	1	True	11000380.3	0.0	1.0	251.11	1.1004	0.0609	0.0034	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013426Z_xdp_drop_11000000.json
11000000	7	4	skb	read-data	1	True	1246324.7	0.886707	1.0	2562.59	5.3426	0.2645	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013513Z_xdp_drop_11000000.json
8500000	7	1	native	no-touch	1	True	8500138.3	0.0	1.0	284.07	0.6439	0.0702	0.0075	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013601Z_xdp_drop_8500000.json
8500000	7	2	skb	read-data	1	True	1243875.1	0.853667	1.0	2567.61	5.9161	1.0054	0.0632	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013649Z_xdp_drop_8500000.json
8500000	7	3	skb	no-touch	1	True	1243851.9	0.853669	1.0	2567.62	6.3445	0.9533	0.0628	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013736Z_xdp_drop_8500000.json
8500000	7	4	native	read-data	1	True	8500167.4	0.0	1.0	362.52	0.939	0.0859	0.7094	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013824Z_xdp_drop_8500000.json
10500000	7	1	skb	no-touch	1	True	1244697.7	0.881464	1.0	2565.94	6.3428	0.7503	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013912Z_xdp_drop_10500000.json
10500000	7	2	skb	read-data	1	True	1243485.0	0.881569	1.0	2568.47	6.3608	0.7673	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T013959Z_xdp_drop_10500000.json
10500000	7	3	native	read-data	1	True	10146279.3	0.033723	1.0	314.73	0.5268	0.0581	0.4931	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014047Z_xdp_drop_10500000.json
10500000	7	4	native	no-touch	1	True	10500371.2	0.0	1.0	254.36	1.0061	0.0543	0.004	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014135Z_xdp_drop_10500000.json
5500000	7	1	native	read-data	1	True	5499993.2	0.0	1.0	417.89	0.7589	0.1137	0.5475	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014223Z_xdp_drop_5500000.json
5500000	7	2	skb	no-touch	1	True	1247676.5	0.773148	1.0	2559.79	6.4028	0.3052	0.0649	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014310Z_xdp_drop_5500000.json
5500000	7	3	native	no-touch	1	True	5499946.0	0.0	1.0	364.85	0.9426	0.0761	0.0134	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014358Z_xdp_drop_5500000.json
5500000	7	4	skb	read-data	1	True	1242478.1	0.774097	1.0	2570.55	6.7237	0.3934	0.0644	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014446Z_xdp_drop_5500000.json
1500000	7	1	skb	read-data	1	True	1241643.6	0.17224	1.0	2572.26	5.7915	0.3949	0.0651	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014533Z_xdp_drop_1500000.json
1500000	7	2	native	no-touch	1	True	1499997.7	0.0	1.0	431.61	0.4419	0.0695	0.0198	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014621Z_xdp_drop_1500000.json
1500000	7	3	native	read-data	1	True	1500004.4	0.0	1.0	479.65	0.4482	0.0991	0.2577	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014709Z_xdp_drop_1500000.json
1500000	7	4	skb	no-touch	1	True	1249149.8	0.167236	1.0	2556.79	6.5544	0.3829	0.0641	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014757Z_xdp_drop_1500000.json
14000000	7	1	skb	no-touch	1	True	1244355.0	0.911116	1.0	2566.67	6.7001	0.4066	0.0644	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014845Z_xdp_drop_14000000.json
14000000	7	2	native	read-data	1	True	9384983.7	0.32965	1.0	340.1	0.647	0.0621	0.6577	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T014932Z_xdp_drop_14000000.json
14000000	7	3	skb	read-data	1	True	1243853.2	0.911156	1.0	2567.68	6.8516	0.4894	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015020Z_xdp_drop_14000000.json
14000000	7	4	native	no-touch	1	True	14000132.4	0.0	1.0	227.19	0.3425	0.0758	0.0001	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015108Z_xdp_drop_14000000.json
14000000	7	1	skb	read-data	0	True	1239381.7	0.911477	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015155Z_xdp_drop_14000000.json
14000000	7	2	skb	no-touch	0	True	1244915.0	0.911082	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015243Z_xdp_drop_14000000.json
14000000	7	3	native	read-data	0	True	10291758.2	0.264882	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015331Z_xdp_drop_14000000.json
14000000	7	4	native	no-touch	0	True	14000018.6	0.0	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015418Z_xdp_drop_14000000.json
6000000	7	1	native	no-touch	1	True	6000125.4	0.0	1.0	346.79	0.6822	0.0793	0.0121	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015506Z_xdp_drop_6000000.json
6000000	7	2	skb	no-touch	1	True	1245544.9	0.792418	1.0	2564.23	5.803	1.1742	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015554Z_xdp_drop_6000000.json
6000000	7	3	skb	read-data	1	True	1240716.5	0.793221	1.0	2574.2	5.7134	1.1305	0.0628	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015641Z_xdp_drop_6000000.json
6000000	7	4	native	read-data	1	True	6000144.8	0.0	1.0	419.36	1.0739	0.1052	0.8518	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015729Z_xdp_drop_6000000.json
14880952	7	1	skb	read-data	1	True	1243963.0	0.916289	1.0	2567.45	6.2408	0.2993	0.0644	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015817Z_xdp_drop_14880952.json
14880952	7	2	native	read-data	1	True	12074582.4	0.188562	1.0	264.49	0.239	0.0852	0.1884	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015905Z_xdp_drop_14880952.json
14880952	7	3	skb	no-touch	1	True	1249135.4	0.916042	1.0	2556.78	6.4986	0.2882	0.0647	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T015952Z_xdp_drop_14880952.json
14880952	7	4	native	no-touch	1	True	14261304.6	0.041612	1.0	223.95	0.62	0.0606	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020040Z_xdp_drop_14880952.json
14880952	7	1	native	no-touch	0	True	14273231.1	0.040808	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020128Z_xdp_drop_14880952.json
14880952	7	2	skb	no-touch	0	True	1252412.5	0.915819	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020216Z_xdp_drop_14880952.json
14880952	7	3	native	read-data	0	True	11836692.8	0.204548	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020303Z_xdp_drop_14880952.json
14880952	7	4	skb	read-data	0	True	1241950.8	0.916523	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020351Z_xdp_drop_14880952.json
500000	7	1	native	read-data	1	True	500001.4	0.0	1.0	512.9	0.9482	0.0851	0.7451	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020439Z_xdp_drop_500000.json
500000	7	2	skb	read-data	1	True	499999.6	0.0	1.0	2801.51	7.6292	0.3341	0.0269	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020527Z_xdp_drop_500000.json
500000	7	3	skb	no-touch	1	True	500000.4	0.0	1.0	2799.15	7.7943	0.3413	0.027	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020614Z_xdp_drop_500000.json
500000	7	4	native	no-touch	1	True	500001.9	0.0	1.0	389.93	0.7899	0.0861	0.0166	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020702Z_xdp_drop_500000.json
14500000	7	1	native	no-touch	1	True	14357262.4	0.009789	1.0	222.45	0.5375	0.0454	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020750Z_xdp_drop_14500000.json
14500000	7	2	skb	no-touch	1	True	1247963.7	0.913928	1.0	2559.17	5.4466	0.3704	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020837Z_xdp_drop_14500000.json
14500000	7	3	skb	read-data	1	True	1248387.0	0.913903	1.0	2558.34	5.7153	0.3722	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T020925Z_xdp_drop_14500000.json
14500000	7	4	native	read-data	1	True	9958713.2	0.313143	1.0	320.55	0.5887	0.0619	0.5259	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021013Z_xdp_drop_14500000.json
750000	7	1	native	no-touch	1	True	750001.4	0.0	1.0	412.8	1.0492	0.0809	0.0189	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021100Z_xdp_drop_750000.json
750000	7	2	native	read-data	1	True	749999.6	0.0	1.0	473.21	0.5485	0.1024	0.3531	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021148Z_xdp_drop_750000.json
750000	7	3	skb	no-touch	1	True	750001.0	0.0	1.0	2842.79	7.7894	0.331	0.0289	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021236Z_xdp_drop_750000.json
750000	7	4	skb	read-data	1	True	750003.9	0.0	1.0	2843.26	7.6455	0.3284	0.029	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021324Z_xdp_drop_750000.json
4500000	7	1	native	read-data	1	True	4499997.3	0.0	1.0	491.57	0.9857	0.0862	0.7846	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021411Z_xdp_drop_4500000.json
4500000	7	2	skb	read-data	1	True	1245358.0	0.723255	1.0	2564.59	5.9842	0.7406	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021459Z_xdp_drop_4500000.json
4500000	7	3	skb	no-touch	1	True	1244679.2	0.723406	1.0	2565.96	5.8732	0.7106	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021547Z_xdp_drop_4500000.json
4500000	7	4	native	no-touch	1	True	4500005.8	0.0	1.0	398.58	0.8114	0.078	0.0159	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021634Z_xdp_drop_4500000.json
6500000	7	1	native	no-touch	1	True	6500144.8	0.0	1.0	332.8	0.3846	0.088	0.0121	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021722Z_xdp_drop_6500000.json
6500000	7	2	skb	read-data	1	True	1242900.3	0.808793	1.0	2569.68	6.3684	1.1199	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021810Z_xdp_drop_6500000.json
6500000	7	3	native	read-data	1	True	6500135.2	0.0	1.0	401.09	1.0425	0.0873	0.7898	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021857Z_xdp_drop_6500000.json
6500000	7	4	skb	no-touch	1	True	1242799.7	0.808803	1.0	2569.89	6.0691	0.985	0.0632	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T021945Z_xdp_drop_6500000.json
3500000	7	1	native	read-data	1	True	3500024.7	0.0	1.0	537.67	1.059	0.0871	0.8143	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022033Z_xdp_drop_3500000.json
3500000	7	2	skb	read-data	1	True	1245439.2	0.644167	1.0	2564.44	4.7612	1.2111	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022121Z_xdp_drop_3500000.json
3500000	7	3	skb	no-touch	1	True	1242819.7	0.644912	1.0	2569.8	4.9653	1.1608	0.0631	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022208Z_xdp_drop_3500000.json
3500000	7	4	native	no-touch	1	True	3500038.9	0.0	1.0	419.26	1.1123	0.0609	0.0192	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022256Z_xdp_drop_3500000.json
2500000	7	1	native	read-data	1	True	2499982.6	0.0	1.0	581.77	1.1639	0.0755	0.9236	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022344Z_xdp_drop_2500000.json
2500000	7	2	native	no-touch	1	True	2499976.3	0.0	1.0	453.87	0.5989	0.0841	0.0233	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022432Z_xdp_drop_2500000.json
2500000	7	3	skb	read-data	1	True	1246280.7	0.501481	1.0	2562.66	5.2088	0.2989	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022519Z_xdp_drop_2500000.json
2500000	7	4	skb	no-touch	1	True	1248450.4	0.500619	1.0	2558.22	5.6412	0.2782	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022607Z_xdp_drop_2500000.json
4000000	7	1	skb	read-data	1	True	1244395.9	0.688903	1.0	2566.58	5.6746	0.2767	0.063	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022655Z_xdp_drop_4000000.json
4000000	7	2	native	read-data	1	True	3999987.8	0.0	1.0	483.78	0.7837	0.0973	0.5782	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022742Z_xdp_drop_4000000.json
4000000	7	3	native	no-touch	1	True	3999962.7	0.0	1.0	402.79	0.7864	0.063	0.0176	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022830Z_xdp_drop_4000000.json
4000000	7	4	skb	no-touch	1	True	1247889.8	0.688027	1.0	2559.4	6.3023	0.3043	0.0644	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T022918Z_xdp_drop_4000000.json
13500000	7	1	skb	read-data	1	True	1244926.9	0.907779	1.0	2565.5	6.2272	0.2703	0.064	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023005Z_xdp_drop_13500000.json
13500000	7	2	skb	no-touch	1	True	1245356.0	0.907751	1.0	2564.61	6.1649	0.2688	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023053Z_xdp_drop_13500000.json
13500000	7	3	native	no-touch	1	True	13499624.6	0.0	1.0	233.33	0.2569	0.0727	0.0004	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023141Z_xdp_drop_13500000.json
13500000	7	4	native	read-data	1	True	12287064.1	0.089819	1.0	259.93	0.2589	0.0666	0.1703	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023228Z_xdp_drop_13500000.json
10000000	7	1	skb	no-touch	1	True	1244418.1	0.875559	1.0	2566.53	6.3977	0.6353	0.0636	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023316Z_xdp_drop_10000000.json
10000000	7	2	native	no-touch	1	True	9999929.1	0.0	1.0	259.08	1.0858	0.0693	0.0044	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023404Z_xdp_drop_10000000.json
10000000	7	3	native	read-data	1	True	9999937.7	0.0	1.0	287.12	0.3957	0.0841	0.2049	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023452Z_xdp_drop_10000000.json
10000000	7	4	skb	read-data	1	True	1243883.8	0.875612	1.0	2567.65	5.6539	0.5846	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023539Z_xdp_drop_10000000.json
12000000	7	1	skb	no-touch	1	True	1250005.4	0.895807	1.0	2555.07	6.339	0.5518	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023627Z_xdp_drop_12000000.json
12000000	7	2	skb	read-data	1	True	1246354.9	0.896143	1.0	2562.54	5.671	0.5615	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023715Z_xdp_drop_12000000.json
12000000	7	3	native	no-touch	1	True	12000276.1	0.0	1.0	247.58	0.5173	0.085	0.0019	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023802Z_xdp_drop_12000000.json
12000000	7	4	native	read-data	1	True	8211316.9	0.315737	1.0	388.78	0.5706	0.0641	0.9611	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T023850Z_xdp_drop_12000000.json
